target,family,model,lag_months,formula,n_obs,n_train,n_test,train_r2,full_r2,test_rmse,test_mae,test_r2,high_leverage_month_count,high_leverage_months,max_cooks_distance,coef_intercept,hac_se_intercept,t_intercept,p_intercept,coef_CI_zscore,hac_se_CI_zscore,t_CI_zscore,p_CI_zscore,coef_CI_monthly_change,hac_se_CI_monthly_change,t_CI_monthly_change,p_CI_monthly_change,coef_inventory_surplus_dummy,hac_se_inventory_surplus_dummy,t_inventory_surplus_dummy,p_inventory_surplus_dummy,coef_inventory_deficit_dummy,hac_se_inventory_deficit_dummy,t_inventory_deficit_dummy,p_inventory_deficit_dummy
WTI_YoY,residual,residual_ci_dummies,15,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,252,202,50,0.26448399850794746,0.14997261007138207,54.02955061634328,47.661501022886426,-4.487488899163276,10,2008-06;2015-08;2017-02;2019-07;2020-04;2021-03;2021-04;2021-05;2021-06;2021-10,0.9634195815520334,11.287833175880065,8.573143377205797,1.31665046054077,0.1891761699864416,-3.628531398758106,0.8436637984880442,-4.300921060333404,2.4510511144493208e-05,-0.00038671706527226846,0.00023722650612043253,-1.6301595955552464,0.10434228655276212,-11.078393625376311,9.584050465345106,-1.155919792517223,0.24883082598893247,-1.3416909717509289,12.640260087734847,-0.10614425355478282,0.9155540543175875
WTI_YoY,residual,residual_ci_dummies,16,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,251,201,50,0.27264783056136654,0.1517810274682423,55.25793425742282,48.87384570835093,-4.624571597354668,11,2008-06;2015-08;2017-02;2019-07;2020-04;2021-03;2021-04;2021-05;2021-06;2021-10;2021-11,0.9677593732644159,11.252831472614515,8.629853039947914,1.3039424217915108,0.1934720315450167,-3.6007604867291465,0.8407869679825586,-4.282607395032604,2.650257342073914e-05,-0.000385777888308958,0.00023788129717298214,-1.6217243343365015,0.1061433213028542,-11.265828492320423,9.590846890548105,-1.174643764089596,0.2412730551990223,-0.7870971434735002,12.787817211363242,-0.061550546935726175,0.9509707374897081
WTI_YoY,residual,residual_ci_dummies,17,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,250,200,50,0.2812536355640426,0.15489898918731504,56.156203168426245,49.74373730574253,-4.854494397021991,11,2008-06;2015-08;2017-02;2019-07;2020-04;2021-03;2021-04;2021-05;2021-06;2021-10;2021-11,0.9922769167970076,11.092008877348492,8.680108669661061,1.2778652087752733,0.20250638709633217,-3.5979962996952257,0.8522392169766706,-4.221814988119372,3.4173115331714854e-05,-0.0003884662189017618,0.0002373161039896674,-1.6369146988805925,0.10293210629808969,-11.295195856452148,9.598730669885855,-1.1767384922975932,0.24044190055911718,-0.04527997393454248,12.88973635708021,-0.0035128704482516914,0.9971999992873033
WTI_YoY,residual,residual_ci_dummies,18,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,249,200,49,0.29079283605206063,0.15580185225210963,56.82365946222563,50.55254647421758,-5.66384195348285,11,2008-06;2015-08;2017-02;2019-07;2020-04;2021-03;2021-04;2021-05;2021-06;2021-10;2021-11,0.9993162514485225,10.97079170754043,8.737906596360931,1.2555400525921652,0.210483791442992,-3.5817071579694297,0.8618603991984635,-4.155785741287619,4.4884714529569436e-05,-0.0003753628746108184,0.00023794190032484365,-1.5775400385487572,0.11596687549570639,-11.348593802235063,9.594252341460802,-1.1828533791208529,0.23801853391503736,0.5943450108936229,13.027086288739506,0.0456237870633719,0.9636474267406099
Brent_YoY,residual,residual_ci_dummies,0,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,266,213,53,0.18073626654097252,0.12011146145520235,44.51246760586402,36.55365822943907,-0.9302957516657469,7,2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,0.8856209321219969,8.703373635310225,5.698602819364201,1.5272820217853453,0.12790182627510904,-2.8093886903908674,0.8917654204000045,-3.150367379271901,0.001820574078835957,-0.0002021942376706498,0.00024745958920327813,-0.8170798243124673,0.4146280114660301,-10.490709721061265,8.10610490355037,-1.2941739399975527,0.19674928197251673,3.9233996727022453,12.21624716625955,0.3211624338723606,0.7483443223179411
Brent_YoY,residual,residual_ci_dummies,1,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,266,213,53,0.15342742575431922,0.10730727523437822,40.849749115661645,34.409587911343216,-0.7749216889791051,7,2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,0.6616514335655289,8.094170857904475,5.357669276775132,1.5107634383092208,0.13205846058875426,-2.4645041515517074,0.8094305551628571,-3.044738224708913,0.002567009423294575,-0.00016825749969084924,0.00023574638523604025,-0.7137225010783601,0.4760365211604831,-10.204153947749461,7.857412288372127,-1.298665969564838,0.19520480027798004,3.7709003625932556,11.605990885603997,0.32490981595295393,0.7455096052163244
Brent_YoY,residual,residual_ci_dummies,2,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,265,212,53,0.12300147990793586,0.09476270953822907,36.67611994924415,31.669565625650105,-0.6197898408361522,8,2008-11;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,0.56521664279609,6.9863948025501585,5.035158837862099,1.387522226710239,0.1664706428996532,-2.166272244765547,0.7527414676506934,-2.8778436393659623,0.004336640819759152,-0.00015452669272875141,0.0002269413210578297,-0.6809103428519065,0.49653418003764527,-9.055979022473169,7.506211866530766,-1.2064646167066795,0.2287350019501304,4.63586061621093,10.922493828647951,0.4244324317265175,0.6716014580305307
Brent_YoY,residual,residual_ci_dummies,3,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,264,212,52,0.11085500291097117,0.08735462651551806,33.500304252091325,29.370865785040433,-0.6138805252060575,8,2008-10;2008-11;2015-08;2017-02;2020-04;2021-03;2021-04;2021-10,0.450109834293869,6.672899714046657,5.072537413206066,1.315495415898587,0.1895067780976989,-1.9966321389150545,0.7093510585289731,-2.8147306117447672,0.005256717812477829,-0.0001919331917701328,0.00022491138172971045,-0.8533725162952868,0.39424128272945147,-8.563648787011577,7.365404330881907,-1.162685495907622,0.24602729630639675,3.898292916036564,10.126258663315607,0.38496872790331815,0.7005765250219391
Brent_YoY,residual,residual_ci_dummies,4,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,263,211,52,0.09990304406728245,0.08166023098119046,31.2375053011957,27.110547525971455,-0.5914431794357036,9,2008-10;2008-11;2008-12;2015-08;2017-02;2020-04;2021-03;2021-04;2021-10,0.5104976152343198,6.360036962818761,5.348085628374789,1.1892174891656495,0.23544742252149886,-1.9590974342549288,0.7351807900236305,-2.664783221813996,0.008189442448522488,-0.0002534328499357308,0.00022794462410002765,-1.111817622092804,0.2672515307648897,-7.683832165607263,7.492456384793943,-1.025542461775516,0.3060678634927665,2.9281164541572497,9.735750384257702,0.3007591956026205,0.7638403504970284
Brent_YoY,residual,residual_ci_dummies,5,GM2_residual_t = alpha + CI_zscore + CI_monthly_change + inventory_surplus_dummy + inventory_deficit_dummy,262,210,52,0.09957902836336419,0.08606295172129474,29.51696471443549,25.209490607960227,-0.5179084800947562,9,2008-10;2008-11;2008-12;2009-01;2015-08;2017-02;2020-04;2021-03;2021-04,0.6031344682755309,7.034367330181997,5.649222302859093,1.2451921615160864,0.21419526811429535,-2.051425834591636,0.7787116328970234,-2.6343844729271124,0.00894061231945198,-0.000330582692823711,0.00022484777497489827,-1.470251119276661,0.14271694632197773,-8.009679748384833,7.748347411017843,-1.033727493554998,0.30223532532246566,1.1966226277606382,9.566439917502958,0.12508546942016252,0.9005536743541853
