target,family,model,lag_months,formula,n_obs,n_train,n_test,train_r2,full_r2,test_rmse,test_mae,test_r2,high_leverage_month_count,high_leverage_months,max_cooks_distance,coef_intercept,hac_se_intercept,t_intercept,p_intercept,coef_GM2_YoY_lag,hac_se_GM2_YoY_lag,t_GM2_YoY_lag,p_GM2_YoY_lag,coef_CI_zscore,hac_se_CI_zscore,t_CI_zscore,p_CI_zscore,coef_CI_monthly_change,hac_se_CI_monthly_change,t_CI_monthly_change,p_CI_monthly_change,coef_GM2_x_CI_zscore,hac_se_GM2_x_CI_zscore,t_GM2_x_CI_zscore,p_GM2_x_CI_zscore,coef_GM2_x_CI_monthly_change,hac_se_GM2_x_CI_monthly_change,t_GM2_x_CI_monthly_change,p_GM2_x_CI_monthly_change
WTI_YoY,interaction,interaction_selected_p10,5,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change + GM2_x_CI_zscore,262,210,52,0.38730010433883855,0.38182817224554766,25.410003940543888,20.792511340417363,0.17782274542712517,13,2008-09;2008-10;2008-11;2008-12;2009-01;2009-02;2009-05;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05,0.23727361756023432,-8.804521985007558,6.5643083424505715,-1.3412718485616832,0.18101629793092822,3.6829596248061898,0.9653397560653756,3.815195221853858,0.00017050532609896862,-2.6712600441799967,0.5659281724794476,-4.720139717513368,3.876093031873751e-06,-0.00019067158099206338,0.00022432886456368408,-0.8499645436306934,0.396135918498719,-0.9225275829463165,0.2970126421684971,-3.1060212663370774,0.0021087858285899763,,,,
WTI_YoY,interaction,interaction_full,6,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change + GM2_x_CI_zscore + GM2_x_CI_monthly_change,261,209,52,0.3624295357835319,0.3607048052460212,25.332397994596068,20.432800866932617,0.18283718048510278,15,2008-09;2008-10;2008-11;2008-12;2009-01;2009-02;2009-06;2015-08;2015-09;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,0.2423549128988793,-7.4786390553391655,6.536692926497356,-1.1441013276030614,0.253654439796263,3.4926852172447878,0.998837210300287,3.4967512035267077,0.0005553857623479264,-2.1964718350069123,0.4926151157371139,-4.4587991006330965,1.2361093080226482e-05,-0.00017920457636344533,0.00032594078319000345,-0.5498071600907336,0.5829328622064254,-0.9745138953085758,0.31390019844018074,-3.1045341804531756,0.002120747449350091,-8.149398821544196e-06,4.9930234156230096e-05,-0.16321571407105742,0.8704778698383229
WTI_YoY,interaction,interaction_zscore,6,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + GM2_x_CI_zscore,261,209,52,0.35744551862407203,0.3559690596283287,25.44465325315477,20.65708601298646,0.17557895987353567,14,2008-09;2008-10;2008-11;2008-12;2009-01;2009-02;2009-03;2009-04;2015-08;2015-09;2017-02;2021-03;2021-04;2021-05,0.24328895754265392,-7.315278803924585,6.626882370855722,-1.1038793801586628,0.270677955973585,3.500470676096464,0.988810380564908,3.540082856024067,0.0004746971291773594,-2.231013116885183,0.48617075385664343,-4.588949662618,6.971542814815379e-06,,,,,-1.0339443829369352,0.314372715664739,-3.2889125913827058,0.0011462871135801134,,,,
WTI_YoY,interaction,interaction_change,6,WTI_YoY_t = alpha + GM2_YoY_lag + CI_monthly_change + GM2_x_CI_monthly_change,261,209,52,0.2448625341455415,0.24983062647547805,25.047707538713976,20.10453565496969,0.2011008472233844,14,2008-06;2008-10;2008-11;2008-12;2009-01;2009-02;2009-06;2017-02;2020-04;2021-01;2021-03;2021-04;2021-05;2021-10,0.3665143324651412,-17.073393560299902,6.282672201285042,-2.717536903613681,0.007024189089307686,3.7377542214940123,1.0622783141837289,3.5186204703483575,0.000512861271123155,,,,,-0.00019224146112617468,0.0003519477087589115,-0.5462216583369277,0.585387438684577,,,,,-4.070065541972312e-05,5.6311129699804e-05,-0.7227817242647999,0.4704712268704663
WTI_YoY,interaction,interaction_selected_p10,6,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change,261,209,52,0.287859445834602,0.29609652417244026,23.417148627431608,18.81465242044544,0.301728980329223,13,2008-10;2008-11;2008-12;2009-01;2009-02;2009-06;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,1.057577681178102,-9.705299294664258,6.69109786191464,-1.4504793525598072,0.14814425884176652,3.274213719422497,1.0870353833662911,3.0120580889308615,0.0028536596765595945,-3.17647134716083,1.0444716656367663,-3.041223090742516,0.0025999511829284394,-0.0003998047596183163,0.000223271466825244,-1.7906666055597962,0.07452368139105747,,,,,,,,
WTI_YoY,interaction,interaction_full,7,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change + GM2_x_CI_zscore + GM2_x_CI_monthly_change,260,208,52,0.34248793745270956,0.34600495608734005,24.823831360637243,20.24315161073508,0.2153181314865309,16,2008-10;2008-11;2008-12;2009-01;2009-02;2009-03;2009-07;2015-08;2015-09;2015-10;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,0.23191359811548498,-6.441184150322067,6.164641228092863,-1.044859532290212,0.2970812492647579,3.3237491604992107,0.944634688440127,3.518555057498163,0.0005139664802435995,-1.6970756536951503,0.5506828570811687,-3.081765905498321,0.0022843569725186086,-4.804970654503915e-05,0.00035440535405227157,-0.13557838784216633,0.8922619753538392,-1.0063944104220437,0.31732653505747044,-3.171478900243175,0.001703034991664909,-2.9430309036015956e-05,5.07830260814421e-05,-0.5795304318576404,0.5627449667255102
WTI_YoY,interaction,interaction_zscore,7,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + GM2_x_CI_zscore,260,208,52,0.3361319591297265,0.3391439395628434,25.209049345344777,20.493364030533275,0.19077567347604407,13,2008-10;2008-11;2008-12;2009-01;2009-02;2009-03;2009-04;2015-08;2015-09;2015-10;2021-03;2021-04;2021-05,0.2331166288433672,-6.141230288298863,6.538268617549712,-0.9392746990869819,0.34847509684954336,3.330495814482279,0.9821791933355598,3.3909248302966453,0.0008066980494463305,-1.6459637914546958,0.5816518264919907,-2.829809374762379,0.005026769745696047,,,,,-1.1067298103916057,0.32321292651927536,-3.4241508293314005,0.0007180434137783465,,,,
WTI_YoY,interaction,interaction_change,7,WTI_YoY_t = alpha + GM2_YoY_lag + CI_monthly_change + GM2_x_CI_monthly_change,260,208,52,0.21426515110798916,0.22760986665155103,23.90334254807407,18.31965483681256,0.27243254630132585,14,2008-10;2008-11;2008-12;2009-01;2009-02;2009-03;2009-04;2009-07;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,0.3188216296574574,-15.265278639677932,6.172579915507558,-2.4730791417258957,0.014045361226999509,3.4691907278254317,1.040479465237986,3.334223157428612,0.0009819635482104516,,,,,3.79592397706241e-05,0.00037329336859147393,0.10168742057715485,0.9190843876665318,,,,,-7.856650574522561e-05,5.757425442178322e-05,-1.3646117788978258,0.17357336909496168
WTI_YoY,interaction,interaction_selected_p10,7,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change,260,208,52,0.259928104588673,0.27067272876363113,23.89239629025578,19.61969846011988,0.27309875583829735,15,2008-10;2008-11;2008-12;2009-01;2009-02;2009-03;2009-04;2009-07;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,1.0968574706508423,-7.519358960834455,6.913761105347424,-1.0875931126718617,0.2777976702957945,2.983582413458306,1.1371296553068493,2.623783839893965,0.009218083823886891,-3.372238665055124,1.0355261960637525,-3.2565459742821523,0.0012800292790451362,-0.00041840457981301427,0.00022491974592880507,-1.8602394293360702,0.06399840804901502,,,,,,,,
WTI_YoY,interaction,interaction_full,8,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change + GM2_x_CI_zscore + GM2_x_CI_monthly_change,259,208,51,0.32279432443691625,0.327196715262134,24.213683101819974,19.743513077210647,0.16218110881131642,17,2008-10;2008-11;2008-12;2009-01;2009-02;2009-03;2009-04;2015-08;2015-09;2015-10;2015-11;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,0.17545165209657612,-5.973446385428643,5.759914223990566,-1.0370721078707554,0.300692422743859,3.1792374074539596,0.8665764720568208,3.66873266234431,0.00029719237563696765,-0.8639068993802722,0.8654967829614085,-0.998163039294385,0.3191540105412971,1.921534627336019e-05,0.0003563353322761865,0.053924897513297564,0.9570375563301035,-1.0368405215724685,0.3324748680906642,-3.1185530729791204,0.002027661671170078,-4.019832945134638e-05,4.824383298027471e-05,-0.8332324976703683,0.4054995334431044
WTI_YoY,interaction,interaction_zscore,8,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + GM2_x_CI_zscore,259,208,51,0.3137682393274289,0.3187270172112915,24.44696118184043,19.69809798089444,0.14596001159252225,16,2005-08;2008-10;2008-11;2008-12;2009-01;2009-02;2009-03;2009-04;2015-08;2015-09;2015-10;2015-11;2015-12;2021-03;2021-04;2021-05,0.23957167012612535,-5.633676248135871,6.210827947147711,-0.9070733074683073,0.36522439010034935,3.184343905137724,0.9252979251341344,3.4414255329450896,0.0006760306168993591,-0.6922079971039417,0.9250645767055614,-0.7482807303778798,0.4549804199960361,,,,,-1.1547933154313663,0.3474319847526527,-3.3237967893298555,0.0010183531910614718,,,,
WTI_YoY,interaction,interaction_change,8,WTI_YoY_t = alpha + GM2_YoY_lag + CI_monthly_change + GM2_x_CI_monthly_change,259,208,51,0.18024406718136987,0.20003000684132555,21.992226200781353,16.404700743882813,0.3088587284005768,15,2008-06;2008-11;2008-12;2009-01;2009-02;2009-03;2009-04;2009-06;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10;2021-11,0.2218774352739343,-13.457135925128718,6.098808961899352,-2.2065186840903706,0.028239337378355822,3.188630209959577,1.0280878208617517,3.101515400976972,0.002141686074347726,,,,,0.00017417739538033716,0.0003843740264346033,0.4531455910171167,0.6508292484319447,,,,,-9.817797946976015e-05,5.7878425056293206e-05,-1.6962793886369774,0.09105334146972854
WTI_YoY,interaction,interaction_selected_p10,8,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change,259,208,51,0.23808510699959617,0.24596646529432697,24.66637075101549,20.921262387951632,0.1305613348118524,13,2008-11;2008-12;2009-01;2009-02;2009-03;2009-04;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,1.1198735528580532,-5.105979057229892,7.00724857723573,-0.7286710327099792,0.4668715761597606,2.6704928247643114,1.1484964187619982,2.3252077944160443,0.020846124992479398,-3.604295439598715,1.0368573843693627,-3.4761728024832643,0.000597687456754814,-0.0004137769224854537,0.00023203451456824405,-1.7832559231775715,0.07573400764233162,,,,,,,,
WTI_YoY,interaction,interaction_full,9,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change + GM2_x_CI_zscore + GM2_x_CI_monthly_change,258,207,51,0.29944005963967035,0.3071680639088368,24.082518420343995,19.988965977061522,0.17123339600683762,19,2008-10;2008-11;2008-12;2009-01;2009-02;2009-03;2009-04;2009-05;2009-06;2015-08;2015-10;2015-11;2015-12;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,0.2609551478330602,-4.941393395726013,5.475139349219724,-0.9025146358019589,0.36764538688157256,2.996072534784097,0.7907605303822131,3.788849366743114,0.00018935803459374512,-0.19771034730221346,1.1813289611367586,-0.16736265156147745,0.8672189350601132,2.000659015288786e-06,0.00038055727841088924,0.00525718237118741,0.9958095539914718,-1.0532731490200749,0.3350317750054017,-3.143800760399795,0.0018674796037456698,-4.132530499045828e-05,5.022198017182664e-05,-0.822852958984696,0.4113695778456452
WTI_YoY,interaction,interaction_zscore,9,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + GM2_x_CI_zscore,258,207,51,0.28805380156155913,0.29731092294531347,24.188064447718393,19.877360565115875,0.16395303567439268,15,2008-10;2008-11;2008-12;2009-01;2009-02;2009-03;2009-04;2009-05;2015-08;2015-09;2015-10;2015-11;2015-12;2021-04;2021-05,0.3985820477754941,-4.661368099318551,5.867949844517426,-0.7943776315119301,0.42771718990982355,2.9958199269005954,0.8539677942466126,3.508118159823073,0.0005335787713662832,0.04033870554111901,1.270100868859599,0.03176023773398283,0.974688198471906,,,,,-1.166197477901767,0.3547333905363276,-3.287532296124063,0.0011534216837663092,,,,
WTI_YoY,interaction,interaction_change,9,WTI_YoY_t = alpha + GM2_YoY_lag + CI_monthly_change + GM2_x_CI_monthly_change,258,207,51,0.1440906543174829,0.1676565525996624,21.931749327917345,17.295913632218245,0.31265466899871186,17,2008-06;2008-11;2008-12;2009-01;2009-02;2009-03;2009-04;2009-05;2009-06;2009-09;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10;2021-11,0.16988132837822065,-11.173152557723709,6.142591297361072,-1.8189640197165362,0.070094390370111,2.87016578735143,1.0266697376635987,2.7956076643333145,0.005575900194328964,,,,,0.00018409915996253634,0.0004189194158661156,0.4394619895616713,0.6607004683619127,,,,,-0.0001005101536821762,6.081139457042017e-05,-1.652817771935562,0.0996034356314015
WTI_YoY,interaction,interaction_selected_p10,9,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change,258,207,51,0.21812555268451128,0.2233497701832291,26.37250819767868,22.71969596811913,0.006126039767068492,15,2008-11;2008-12;2009-01;2009-02;2009-03;2009-04;2009-05;2009-06;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,1.1877834662880709,-2.7031283526259022,7.012469027752903,-0.3854745513923647,0.7002084833829747,2.3684491158331147,1.1317954250671673,2.0926477200529034,0.03737314579752571,-3.8246005145354225,1.0465402207242518,-3.654518420599861,0.0003130355121578887,-0.00041919747360497084,0.0002335143676110064,-1.7951678001384463,0.07381571486482885,,,,,,,,
WTI_YoY,interaction,interaction_full,10,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change + GM2_x_CI_zscore + GM2_x_CI_monthly_change,257,206,51,0.2814880123227059,0.29207636477968635,23.953508910821988,19.7607935278339,0.18008898083371117,20,2008-11;2008-12;2009-01;2009-02;2009-03;2009-04;2009-05;2009-06;2009-07;2015-08;2015-11;2015-12;2016-01;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10;2021-12,0.287661542824516,-4.004247684647267,5.413084523553682,-0.7397349269577791,0.4601521461198941,2.844523873368504,0.7653372257315929,3.716693475414576,0.0002488969483673831,0.43318377163945926,1.4579909133868174,0.29711006266369777,0.7666282138070026,-0.00010417859122224815,0.0004052696349370893,-0.2570599478503243,0.7973430932355023,-1.0771509394489611,0.33632125786557654,-3.2027441449433596,0.0015371251862070778,-3.0885769196853374e-05,5.353139880014881e-05,-0.5769654798702462,0.5644798758358951
WTI_YoY,interaction,interaction_zscore,10,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + GM2_x_CI_zscore,257,206,51,0.26996302681017126,0.2819812012808669,23.881990624880814,19.586605073024938,0.18497770856816054,15,2008-11;2008-12;2009-01;2009-02;2009-03;2009-04;2009-05;2015-05;2015-08;2015-11;2015-12;2016-01;2021-04;2021-05;2021-12,0.47427190315227125,-3.870985535850226,5.621520527654561,-0.6886011563610349,0.4917052331715319,2.8485587855217647,0.8048273828942394,3.5393412874175127,0.0004772195707565263,0.6666697227523444,1.5598410156321005,0.42739594360659067,0.6694544880140283,,,,,-1.1704780294481345,0.35454227550986783,-3.301377890026988,0.0011007860703251549,,,,
WTI_YoY,interaction,interaction_change,10,WTI_YoY_t = alpha + GM2_YoY_lag + CI_monthly_change + GM2_x_CI_monthly_change,257,206,51,0.11273175928834034,0.14074291291869556,21.665148304990076,17.46832698095084,0.32926375896001503,17,2008-06;2008-11;2008-12;2009-01;2009-02;2009-03;2009-04;2009-05;2009-06;2009-07;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10;2021-11,0.13064131385488764,-9.028762081756787,6.316799146961577,-1.429325497249613,0.1541442770023851,2.5718716724308837,1.0500301921476882,2.4493311636787167,0.014991072213855317,,,,,0.00010499642096095663,0.0004440864524104343,0.23643238921397372,0.8132884704850059,,,,,-9.263948464655059e-05,6.28061715185397e-05,-1.4750060767388826,0.1414542384325459
WTI_YoY,interaction,interaction_selected_p10,10,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change,257,206,51,0.20668453563909772,0.20819476352397104,27.830450506459677,24.28887560921876,-0.10679939537143945,15,2008-11;2008-12;2009-01;2009-02;2009-03;2009-04;2009-05;2009-06;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,1.2691287704983272,-0.9441014581415654,6.985678194145491,-0.13514814623622248,0.892602203906445,2.1456315235011787,1.111124998944387,1.9310442349327162,0.05459478284406094,-4.002999758719547,1.0562320290986706,-3.7898867374202645,0.00018845044821214074,-0.0004248918670635149,0.000229056289650164,-1.8549670376327545,0.0647642172508105,,,,,,,,
WTI_YoY,interaction,interaction_full,11,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change + GM2_x_CI_zscore + GM2_x_CI_monthly_change,256,205,51,0.25903280661798467,0.27021868862263365,24.129338751558222,19.997166735825417,0.1680077494183857,18,2008-12;2009-01;2009-02;2009-03;2009-04;2009-05;2009-06;2009-07;2015-08;2015-12;2016-01;2016-02;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,0.4971889124374628,-3.109706451729602,5.357907678858205,-0.5803956764690456,0.5621705899137086,2.6466151169610934,0.7424610117807345,3.5646519816756363,0.0004363575097654504,1.2439358013128372,1.9705837055020452,0.6312524547115952,0.5284521872583898,-0.00020920965005116754,0.0004207784216174311,-0.49719671756689926,0.6194873115660919,-1.0785656399103063,0.3636776121736903,-2.965719097922337,0.0033120153255983276,-2.115303443739336e-05,5.884523189801181e-05,-0.3594689621421655,0.7195477365453973
WTI_YoY,interaction,interaction_zscore,11,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + GM2_x_CI_zscore,256,205,51,0.24522881668229923,0.2589287909204565,23.677795279838573,19.530273055695446,0.19885530227323578,17,2008-12;2009-01;2009-02;2009-03;2009-04;2009-05;2009-06;2009-07;2015-08;2015-09;2015-11;2015-12;2016-01;2016-02;2021-04;2021-05;2021-10,0.8708286516790914,-3.0559159600322565,5.480390145489006,-0.5576091991457266,0.577606254519988,2.650212276933905,0.7676316789975226,3.4524529790053884,0.0006513667598933015,1.4104922183498445,2.055458250648234,0.6862178873762164,0.4932066000362847,,,,,-1.1426438079089154,0.3731332044409868,-3.062294629127897,0.0024344989318649812,,,,
WTI_YoY,interaction,interaction_change,11,WTI_YoY_t = alpha + GM2_YoY_lag + CI_monthly_change + GM2_x_CI_monthly_change,256,205,51,0.08343093327185014,0.11191469305480162,22.268195173179063,17.87795843587167,0.2914043558751499,16,2008-06;2008-12;2009-01;2009-02;2009-03;2009-04;2009-05;2009-06;2009-07;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10;2021-11,0.1473962977979623,-6.835442131622228,6.538398252727189,-1.0454306800249038,0.29682571332118735,2.2476790060090663,1.0881246842744434,2.0656447174597536,0.03988448085403862,,,,,-1.3242946642344489e-05,0.00044324422898970743,-0.029877313174565896,0.976188547433257,,,,,-7.753018444400794e-05,6.536811467525654e-05,-1.1860550794400537,0.23671761873207564
WTI_YoY,interaction,interaction_selected_p10,11,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change,256,205,51,0.19845769438417882,0.19322281205637204,29.427548677208254,26.04798408277375,-0.23747551216961926,15,2008-12;2009-01;2009-02;2009-03;2009-04;2009-05;2009-06;2009-07;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10,1.3212504492117847,0.94958589084017,6.964423782905304,0.13634809144885743,0.891654968300513,1.90111636629149,1.0856564769496093,1.751121470424139,0.08114167744513479,-4.177876439113386,1.0647308135196683,-3.9238804644928313,0.00011244605080862335,-0.00041403536569983856,0.00023166426687932102,-1.7872215308695778,0.0751034588585957,,,,,,,,
WTI_YoY,interaction,interaction_full,12,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change + GM2_x_CI_zscore + GM2_x_CI_monthly_change,255,204,51,0.22997399982814726,0.23951227399020347,25.270099913092498,21.101448627430766,0.0874800706112171,17,2008-11;2009-01;2009-02;2009-03;2009-04;2009-05;2009-06;2009-07;2015-08;2015-12;2016-01;2016-02;2017-02;2020-04;2021-03;2021-04;2021-10,0.9089536896754395,-1.7233809166285128,5.432169042893519,-0.3172546551884421,0.751316236632749,2.3255673423356904,0.7184160541150312,3.237075965960145,0.0013715578490753888,1.8413103782875864,2.5749823858181586,0.7150768830220716,0.4752314567052207,-0.00025746189237429995,0.0004523628690239538,-0.5691490394200914,0.569768030076091,-1.013979396399399,0.3956958529936581,-2.562522171329529,0.010980599240125954,-1.9707699741911e-05,6.456657879674693e-05,-0.3052306643650745,0.7604454726101322
WTI_YoY,interaction,interaction_zscore,12,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + GM2_x_CI_zscore,255,204,51,0.21159980162246594,0.2259997529245532,24.28398675303996,20.049656766623627,0.15730888540770882,16,2008-11;2009-01;2009-02;2009-03;2009-04;2009-05;2009-06;2009-07;2015-08;2015-10;2015-11;2015-12;2016-01;2016-02;2021-04;2021-10,1.570253295289096,-1.7657883216172237,5.559491343699318,-0.31761688479260364,0.7510396286564749,2.339805043485564,0.7382544139868585,3.1693749460293974,0.0017172470754585056,1.870986079273867,2.6605438051865016,0.7032344574167658,0.48256142139654123,,,,,-1.045843051418073,0.4060490923064997,-2.575656666235409,0.010578111773007937,,,,
WTI_YoY,interaction,interaction_change,12,WTI_YoY_t = alpha + GM2_YoY_lag + CI_monthly_change + GM2_x_CI_monthly_change,255,204,51,0.05904792956159888,0.08376491552169762,23.87550846580619,19.302236234548435,0.18542008267702437,15,2009-01;2009-02;2009-03;2009-04;2009-05;2009-06;2009-07;2017-02;2020-04;2021-03;2021-04;2021-05;2021-06;2021-10;2021-11,0.1713473084828106,-4.364670522620525,6.782931015393978,-0.6434785364490411,0.5205011093000518,1.867272276000707,1.0997508618116498,1.6979048081169021,0.0907650727350755,,,,,-0.00012811881950586246,0.00046482596291993637,-0.2756275030358625,0.7830609619963407,,,,,-5.961794444186985e-05,7.077313380087688e-05,-0.8423810172036099,0.4003766548026646
WTI_YoY,interaction,interaction_selected_p10,12,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change,255,204,51,0.1927511111519321,0.17820476628772353,31.224191930257163,27.97358675445032,-0.3931916271810938,15,2009-01;2009-02;2009-03;2009-04;2009-05;2009-06;2009-07;2015-08;2017-02;2020-04;2021-03;2021-04;2021-05;2021-10;2021-11,1.3424165692774448,3.1037468825427457,7.036221479565875,0.44110988995392486,0.659513161096732,1.6098063706908952,1.0515056315012434,1.5309536368269954,0.12704018892613145,-4.32105727162942,1.0736162960214932,-4.024768707071595,7.555324746744141e-05,-0.0003963423208031003,0.00023598257317165964,-1.6795406350399906,0.09429098268232394,,,,,,,,
WTI_YoY,interaction,interaction_full,13,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change + GM2_x_CI_zscore + GM2_x_CI_monthly_change,254,204,50,0.2149606699052531,0.21333085627530446,27.368024935473564,23.256547144798507,-0.18496035700008817,15,2009-02;2009-03;2009-04;2009-05;2009-06;2009-07;2015-08;2015-12;2016-01;2016-02;2017-02;2020-04;2021-03;2021-04;2021-10,1.6195545638331978,-0.05420539963198892,5.769061130225821,-0.00939587888018568,0.9925108374012028,1.9893468082693244,0.7205651597979961,2.760814592849618,0.00619657335765611,1.999574679237602,3.017039931669684,0.6627604289383738,0.5080994887346977,-0.00035300322536357953,0.0004461962432925553,-0.7911389454082149,0.4296188712294282,-0.9242806598648009,0.425298267532817,-2.173252821429566,0.030708073371094935,-1.225128120302399e-05,6.3219986799509e-05,-0.19378810125153553,0.8465004342668507
WTI_YoY,interaction,interaction_zscore,13,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + GM2_x_CI_zscore,254,204,50,0.1923317485859929,0.19703770631773054,26.17547123168372,22.052538904523143,-0.08394170279740609,15,2008-12;2009-02;2009-03;2009-04;2009-05;2009-06;2009-07;2009-08;2015-08;2015-11;2015-12;2016-01;2016-02;2021-04;2021-10,2.7054183717439595,-0.15725288312696542,5.887389997880055,-0.02671011826693822,0.9787122512738433,2.0138404248178343,0.7368578562398197,2.733010726240265,0.006723942555869833,1.727074866628047,3.1029214727922048,0.5565963824002017,0.5783011105577038,,,,,-0.9102652823668516,0.44035133233688056,-2.06713416202514,0.03975094788542033,,,,
WTI_YoY,interaction,interaction_change,13,WTI_YoY_t = alpha + GM2_YoY_lag + CI_monthly_change + GM2_x_CI_monthly_change,254,204,50,0.0482572408669919,0.06440458333951049,24.903530595256626,20.370994987121772,0.01884244793447487,19,2008-12;2009-01;2009-02;2009-03;2009-04;2009-05;2009-06;2009-07;2009-08;2009-09;2017-02;2020-04;2021-03;2021-04;2021-06;2021-07;2021-09;2021-10;2021-11,0.1319614074900126,-2.009319304346624,7.075619857041544,-0.28397784857633096,0.7766624081275748,1.5220956715210157,1.0963211814133573,1.3883665638556373,0.16626128746486124,,,,,-0.00031343176717846255,0.0004513428094431865,-0.6944428062676742,0.48804939479528175,,,,,-3.22047547302029e-05,6.970764369336361e-05,-0.4619974657566699,0.6444849188151127
WTI_YoY,interaction,interaction_selected_p10,13,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change,254,204,50,0.1944926871806465,0.16822353128195255,32.50505963387783,29.259660793749354,-0.6715479594959386,15,2008-12;2009-02;2009-03;2009-04;2009-05;2009-06;2009-07;2009-08;2015-08;2017-02;2020-04;2021-03;2021-04;2021-10;2021-11,1.3382078887504996,4.818481637209631,7.2648532224884095,0.6632593239866132,0.507775588580587,1.368668167374511,1.0279729144185314,1.3314243480322556,0.18426218211223522,-4.403063602568582,1.0809452250988878,-4.073345716630348,6.225354606104183e-05,-0.0003989933556520775,0.00024019480498096838,-1.661124001760535,0.09794206762170687,,,,,,,,
WTI_YoY,interaction,interaction_full,14,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + CI_monthly_change + GM2_x_CI_zscore + GM2_x_CI_monthly_change,253,203,50,0.2177471929525827,0.2065283924485345,28.99028616247403,24.71275855284184,-0.32960277253128845,16,2009-01;2009-02;2009-03;2009-04;2009-05;2009-06;2009-07;2009-09;2015-08;2015-12;2017-02;2019-07;2020-04;2021-03;2021-04;2021-10,1.083331270504534,1.7100815975630066,6.246728943277243,0.27375633120809634,0.784500668432484,1.7549950448658347,0.7009529551883789,2.503727292788409,0.012935335433135409,2.5277718209842974,3.137720772687962,0.8056076381898236,0.4212439853743526,-0.0005531382130586904,0.00043432864266676995,-1.2735476289623264,0.2040209484042752,-1.001610780784256,0.41630703389777385,-2.405942487702973,0.016866391985476348,1.71745553962932e-05,6.079166899456954e-05,0.28251495114943115,0.7777852800678009
WTI_YoY,interaction,interaction_zscore,14,WTI_YoY_t = alpha + GM2_YoY_lag + CI_zscore + GM2_x_CI_zscore,253,203,50,0.1902558034393217,0.18857775432873747,27.16688772512853,22.91834562488258,-0.16760698199987,13,2009-01;2009-03;2009-04;2009-05;2009-06;2009-07;2009-08;2015-08;2015-12;2016-01;2016-02;2021-04;2021-10,1.8699152642153367,1.46015486571707,6.360304848256901,0.22957309445902402,0.8186119831712082,1.791159253574493,0.711117447538255,2.518795256360429,0.012403135535133503,2.038682022568373,3.2046365495536864,0.6361663767619148,0.5252522999676632,,,,,-0.9573724275479065,0.42361323414286545,-2.2600153875859044,0.02468479728796269,,,,
